source_path,bytes,git_mode,git_blob,kind,collection,canonical_owner,incubation_home,canonical_home,disposition,merge_group,trust_class,sensitivity,confidence,duplicate_of,duplicate_action,flags,migration_state,provenance_state,exit_criteria,destination_evidence,deletion_approved_by,deletion_approved_at,notes
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3fd_200d_2642_svg.svg,13877,100644,4b3dcb73712ca5b8459021bddf5d42ce80c05621,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3fd_200d_2642_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b8_1f3fd_200d_2642_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3fd_svg.pdf,34641,100644,558b9b1ca2648e9e01377c9f6554e4d66e52dc1e,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3fd_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b8_1f3fd_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3fd_svg.svg,20185,100644,3c2e802420147b4e4e6a5048e8035553cd0487c7,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3fd_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b8_1f3fd_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3fe_200d_2640_svg.pdf,17107,100644,a7973ac5ef72c55511d6a6575b1887e41c963907,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3fe_200d_2640_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b8_1f3fe_200d_2640_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3fe_200d_2640_svg.svg,13749,100644,bd1aa0dbbbc0acf5cfdc0d78c4dce04a3e8eea37,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3fe_200d_2640_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b8_1f3fe_200d_2640_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3fe_200d_2642_svg.pdf,17143,100644,4dc1378179dd17a3fcd59b14b2db8097ad01edbb,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3fe_200d_2642_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b8_1f3fe_200d_2642_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3fe_200d_2642_svg.svg,13877,100644,d82bbceba48322a62ccd2240f61f3051ac3a660d,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3fe_200d_2642_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b8_1f3fe_200d_2642_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3fe_svg.pdf,34640,100644,655d1da1fddaa58617b7d9147ab410d413b325c0,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3fe_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b8_1f3fe_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3fe_svg.svg,20185,100644,4c73d5a6409463199d715295bf07ba6618f2be88,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3fe_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b8_1f3fe_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3ff_200d_2640_svg.pdf,17094,100644,61ba3f5f2183f1eab7dc5294169599551404d5b5,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3ff_200d_2640_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b8_1f3ff_200d_2640_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3ff_200d_2640_svg.svg,13749,100644,13eb0c35a0917d3023f2e71482113902c0f744ef,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3ff_200d_2640_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b8_1f3ff_200d_2640_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3ff_200d_2642_svg.pdf,17138,100644,d67a053251789b43559de356ad7fd0153c0335ff,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3ff_200d_2642_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b8_1f3ff_200d_2642_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3ff_200d_2642_svg.svg,13877,100644,e65dde96626ce468eb6520a9a3762b6637944f0a,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3ff_200d_2642_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b8_1f3ff_200d_2642_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3ff_svg.pdf,34631,100644,5a86e5c34158bcb942227fcd50183d914e6980ff,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3ff_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b8_1f3ff_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_1f3ff_svg.svg,20185,100644,59ed0b017c598afd8811f6617b5234dd13743d58,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_1f3ff_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b8_1f3ff_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_200d_2640_svg.pdf,17095,100644,c09dd5163d3506b17781386e3b1bac5ad10eb885,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_200d_2640_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b8_200d_2640_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_200d_2640_svg.svg,13749,100644,5cb1de251109517f1fdcdeb2083d599872938627,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_200d_2640_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b8_200d_2640_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_200d_2642_svg.pdf,17142,100644,d998b136eb49282bebd4401403528116aca2171d,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_200d_2642_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b8_200d_2642_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_200d_2642_svg.svg,13877,100644,75e43b6155cdb984e71056dd2b64d0fad68c2c6b,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_200d_2642_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b8_200d_2642_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_svg.pdf,34636,100644,b5dccbbf1d4c5b6c209c1aabeee2e273ddb3fd46,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b8_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b8_svg.svg,20185,100644,d19d2c2e7c38892c4421bb4a74492d72fdfd3a35,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b8_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b8_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fb_200d_2640_svg.pdf,21108,100644,d7f6561ffd749cf2e890f2e97a216d1687904ec2,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fb_200d_2640_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fb_200d_2640_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fb_200d_2640_svg.svg,20130,100644,37a7e843df144126550ce20a8d8609ef03b7352e,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fb_200d_2640_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fb_200d_2640_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fb_200d_2642_svg.pdf,20557,100644,6af75e3046bbbda252297bfdddf4d40de6baf2a7,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fb_200d_2642_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fb_200d_2642_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fb_200d_2642_svg.svg,20072,100644,f635bf9456ec7a88a947800976bf7990564dfa46,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fb_200d_2642_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fb_200d_2642_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fb_svg.pdf,23167,100644,2a916608da561bcec19e13433bf54754aa090f16,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fb_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fb_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fb_svg.svg,22621,100644,0277138bfb7933da5cd068ec4646f106d72507ca,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fb_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fb_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fc_200d_2640_svg.pdf,20971,100644,defb78d50aafec648a3db61889cc20514146c02d,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fc_200d_2640_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fc_200d_2640_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fc_200d_2640_svg.svg,20101,100644,3051077f0e10ed29c29a534089e3a9f110388666,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fc_200d_2640_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fc_200d_2640_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fc_200d_2642_svg.pdf,20422,100644,fd40363c0c8c95127fd1ddf76697af111229b29c,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fc_200d_2642_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fc_200d_2642_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fc_200d_2642_svg.svg,20044,100644,fc1767c0d8cf03cb8e63783acf758ecf9aac497d,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fc_200d_2642_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fc_200d_2642_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fc_svg.pdf,23113,100644,8a8a01cbc270abd2bf2ffb0884b0e50ea9b7415a,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fc_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fc_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fc_svg.svg,22637,100644,68380f6382acb7f055c74f00fbc4305579a29013,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fc_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fc_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fd_200d_2640_svg.pdf,20958,100644,20ec89b0add34f46cda8e00e0081bfa165e94d1c,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fd_200d_2640_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fd_200d_2640_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fd_200d_2640_svg.svg,20101,100644,ee7602fe88ecea5600d6395b0e9ef8b7a5ad4cee,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fd_200d_2640_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fd_200d_2640_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fd_200d_2642_svg.pdf,20411,100644,6301b1b2d972b5a82ed29eed6b6a4c9ff3f13e12,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fd_200d_2642_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fd_200d_2642_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fd_200d_2642_svg.svg,20044,100644,215a73b0a116e82cf14aabf7172b349c67da6ac9,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fd_200d_2642_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fd_200d_2642_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fd_svg.pdf,23097,100644,31ec9dc62cdcfbcc53330605edb78d998a0a0757,artifact,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fd_svg.pdf,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fd_svg.pdf,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
.staging/tools/emoji-precache/assets/emojis/noto_1f9b9_1f3fd_svg.svg,22571,100644,8391670359f8904ac2a842241afc48dc1c9b683e,image,generated third-party emoji cache,renderflow,renderflow/.staging/vendor/emoji-cache/noto_1f9b9_1f3fd_svg.svg,renderflow/.cache/emoji-precache/noto_1f9b9_1f3fd_svg.svg,regenerate-do-not-promote-cache,renderflow-emoji-precache-assets,third-party-generated-binary,normal,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,Generated Twemoji/Noto SVG and PDF cache. Preserve only as intake evidence; record licenses and regenerate from pinned upstream sources instead of promoting thousands of binaries as canonical source.
